"Point of Od"	58.933333	-2.8
"Ockle"	56.75	-6
"Ochtertyre"	56.383333	-3.866667
"Ochil Hills"	56.25	-3.666667
"Loch Obisary"	57.533333	-7.166667
"Washing Bay"	54.533333	-6.583333
"Sgeir na Trian"	57.616667	-5.8
"Trefin"	51.949167	-5.144722
"Trevine"	51.949167	-5.144722
"Welborne"	52.65	1.05
"Weisdale Voe"	60.216667	-1.316667
"Tow"	52.066667	-0.833333
"River Tove"	52.066667	-0.833333
"Tottington"	52.516667	0.8
"Saint Ishmael"	51.747778	-4.371389
"Saint Ishmaels"	51.747778	-4.371389
"Saint Gowans Shoals"	51.555833	-4.991111
"Saint Gowan Shoals"	51.555833	-4.991111
"Saint Govens Shoals"	51.555833	-4.991111
"Saint Gowans Head"	51.5975	-4.925278
"Sole Pit"	53.65	1.533333
"The Solent"	50.75	-1.416667
"Saint Goven Shoals"	51.555833	-4.991111
"Saint Gowan Shoal"	51.555833	-4.991111
"Scalpay"	57.866667	-6.666667
"Loch Scalabsdale"	58.2	-3.766667
"Stronachlachar"	56.25	-4.566667
"Shirenewton"	51.638333	-2.751944
"Melvich Bay"	58.566667	-3.9
"Red Rock"	57.45	-7.433333
"Gamrie Head"	57.683333	-2.366667
"Port More Bragor"	58.35	-6.633333
"Port More Bhragair"	58.35	-6.633333
"Strathmore"	58.333333	-4.666667
"Strath More"	58.333333	-4.666667
"Trefain"	51.949167	-5.144722
"Saint Goven’s Head"	51.5975	-4.925278
"Saint Govan’s Head"	51.5975	-4.925278
"Saint Florence"	51.675833	-4.774722
"South Walls"	58.783333	-3.166667
"South Ugie Water"	57.533333	-1.9
"South Tullich"	56.283333	-5.1
"Tullich"	56.283333	-5.1
"South Sutor"	57.683333	-3.983333
"Whitehouse"	57.216667	-2.616667
"Allt Tollaghan"	56.533333	-4.8
"Allt Tolaghan"	56.533333	-4.8
"Toft Sand"	52.95	0.166667
"Toft Monks"	52.5	1.583333
"Toe Head"	57.833333	-7.133333
"Tobermory"	56.633333	-6.083333
"Suthra Voe"	60.316667	-1.466667
"Sutherlandshire"	58.25	-4.5
"Sutherland"	58.25	-4.5
"Sutherland County"	58.25	-4.5
"Kyle of Sutherland"	57.916667	-4.416667
"West Skerry"	60.083333	-1.366667
"Holm of West Sandwick"	60.583333	-1.2
"Runton"	52.933333	1.25
"West Runton"	52.933333	1.25
"West Rudham"	52.816667	0.7
"Vallay Island"	57.666667	-7.4
"Vaila Sound"	60.216667	-1.583333
"Vaila Island"	60.2	-1.616667
"West Laroch"	56.666667	-5.15
"Tirvine"	56.383333	-5.116667
"Tervin"	56.383333	-5.116667
"Terrington Saint John"	52.716667	0.283333
"The Southern Sutor"	57.683333	-3.983333
"Point of Whitehill"	60.516667	-1.016667
"Whitehaugh"	57.25	-2.666667
"Uphill"	51.324167	-2.976944
"Terrington Saint Clement"	52.75	0.3
"Terrington"	52.75	0.3
"Tentsmuir Sands"	56.416667	-2.8
"Tentsmoor Sands"	56.416667	-2.8
"Tents Moor Sand"	56.416667	-2.8
"Weem"	56.616667	-3.883333
"Weelie Taing"	59.366667	-2.866667
"Stiffkey Overfalls"	53.033333	0.783333
"Stews Taing"	58.783333	-2.916667
"Loch Sionasbaig"	58.066667	-5.183333
"Loch Sionascaig"	58.066667	-5.183333
"Loch Skinaskink"	58.066667	-5.183333
"Sinclair Bay"	58.5	-3.116667
"Sinclairs Bay"	58.5	-3.116667
"Sinclair Buss"	57.483333	-1.766667
"Silton"	51.062222	-2.313056
"Stack Skerry"	59.016667	-4.516667
"Stackpole Elidor"	51.630833	-4.913611
"Stackpole"	51.630833	-4.913611
"Stack Islands"	57.083333	-7.333333
"Ben Stack"	58.316667	-4.966667
"Allt an Stacain"	56.333333	-5.05
"Edendon Lodge"	56.866667	-4.1
"Sronphadruig Lodge"	56.866667	-4.1
"Srianach"	58	-6.383333
"Srianach Head"	58	-6.383333
"Streanach"	58	-6.383333
"Loch na Sreinge"	56.283333	-5.35
"Loch Sreinge"	56.283333	-5.35
"Abhainn Srath na Sealga"	57.783333	-5.266667
"Stert Point"	51.22	-3.020278
"Steart Point"	51.22	-3.020278
"Red Point"	58.566667	-3.833333
"Peters Port"	57.4	-7.233333
"Peter Skerry"	58.916667	-3.216667
"Peterhead Bay"	57.5	-1.783333
"Peterhead"	57.5	-1.783333
"Peter Black Sand"	52.866667	0.4
"Perthumie Bay"	56.983333	-2.183333
"Persey House"	56.683333	-3.416667
"Persey"	56.683333	-3.416667
"Moulton Saint Michael"	52.466667	1.183333
"Moulton"	52.466667	1.183333
"Great Moulton"	52.466667	1.183333
"Black Water"	57.883333	-4.566667
"Abhainn an t-Srath Chuilionaich"	57.883333	-4.566667
"Allt an t-Srathain"	58.283333	-5.116667
"Altan Strahan"	58.283333	-5.116667
"Loch Spynie"	57.666667	-3.283333
"Holms of Spurness"	59.166667	-2.683333
"Spur Ness"	59.183333	-2.683333
"Newton"	51.073333	-3.003611
"North Newton"	51.073333	-3.003611
"North Ness"	58.8	-3.2
"Puldrite Skerry"	59.05	-2.983333
"Publow"	51.376944	-2.540278
"Protector Overfalls"	53.433333	0.433333
"Prosen Water"	56.716667	-2.966667
"Priston"	51.343056	-2.439167
"Motherwell"	55.783333	-4
"Motcombe"	51.025556	-2.214722
"Baa of Oxafirth"	60.316667	-1.6
"Ower Bank"	53.183333	2
"Milton"	57.35	-4.5
"Millton"	57.35	-4.5
"Milnathort"	56.216667	-3.416667
"Milltown"	57.683333	-3.25
"Millton of Clova"	56.833333	-3.1
"Clova"	56.833333	-3.1
"Newtown Point"	57.85	-4.166667
"Obe Rocks"	58.05	-7.183333
"Obb Rocks"	58.05	-7.183333
"The Obbe"	57.766667	-7.05
"Oban"	56.416667	-5.466667
"River Polly"	58.066667	-5.283333
"Newton Point"	57.85	-4.166667
"Pollard"	52.983333	1.116667
"Polglass"	58	-5.316667
"Poelsane Head"	58.566667	-4.15
"Narberth"	51.799167	-4.743611
"Arberth"	51.799167	-4.743611
"Nant-y-moel"	51.628333	-3.541944
"Talbenny"	51.764722	-5.1325
"The Taing"	60.183333	-1.4
"The Taing"	59.116667	-3
"Tain Water"	57.816667	-4.033333
"River Tain"	57.816667	-4.033333
"Tain"	57.8	-4.066667
"Tafts Ness"	59.316667	-2.416667
"Bay of Tafts"	59.25	-2.883333
"Flynnon Taf"	51.542778	-3.2725
"Taff’s Well"	51.542778	-3.2725
"Àird Brenish"	58.133333	-7.133333
"Aird Bhreidhnis"	58.133333	-7.133333
"Brendon Hills"	51.108611	-3.412778
"Aird Bhreidhuis"	58.133333	-7.133333
"Brei Ness"	60.383333	-1.433333
"Glen Brein"	57.166667	-4.5
"Redberth"	51.7025	-4.775278
"Reay Burn"	58.566667	-3.75
"Reay"	58.55	-3.8
"Rea Wick"	60.183333	-1.4
"Reading"	51.433333	-1
"Ray Sand"	51.666667	0.966667
"Raynham Park Station"	52.8	0.783333
"Loch Shawbost"	58.333333	-6.683333
"Loch Sheaboist"	58.333333	-6.683333
"Whitehall"	59.15	-2.616667
"Whiteford Point"	51.647222	-4.244167
"Whitechurch"	51.994167	-4.696111
"Whitchurch"	51.994167	-4.696111
"Tisbury"	51.063056	-2.083333
"River Tirry"	58.033333	-4.433333
"Walpole Saint Andrew"	52.733333	0.25
"Torquay"	50.45	-3.5
"Torphins"	57.1	-2.616667
"Bay of Swartmill"	59.3	-2.916667
"Swarta Skerry"	60.383333	-1.05
"Swarta Skerry"	60.333333	-1.133333
"Tirphil"	51.716667	-3.25
"Tir-Phil"	51.716667	-3.25
"Tirefour Castle"	56.533333	-5.466667
"Tirafour Castle"	56.533333	-5.466667
"Tintern Abbey"	51.698889	-2.673333
"Tingwall"	60.166667	-1.233333
"Westonzoyland"	51.108889	-2.93
"Sumburgh"	59.866667	-1.283333
"Sule Skerry"	59.083333	-4.433333
"Whitberry Point"	56.016667	-2.583333
"Whitberry Ness"	56.016667	-2.583333
"Whitaloo Point"	59.133333	-3.3
"Whissonsett"	52.766667	0.85
"Whissonset"	52.766667	0.85
"Loch Urigill"	58.033333	-4.966667
"Swarta Skerry"	60.316667	-1.716667
"Swardeston"	52.566667	1.25
"Thornbury"	51.608889	-2.520278
"Woolverton"	51.284444	-2.297778
"Wooltack Point"	51.737778	-5.251944
"Tibenham"	52.466667	1.15
"Thwaite"	52.5	1.433333
"Thuxton"	52.616667	1
"Thurso Bay"	58.616667	-3.516667
"Thurso Water"	58.6	-3.5
"River Thurso"	58.6	-3.5
"Thurso"	58.6	-3.5
"Woodchester"	51.725	-2.231944
"West Canisbay"	58.633333	-3.133333
"Westbury"	51.235556	-2.717222
"Westbury-sub-Mendip"	51.235556	-2.717222
"West Burra Island"	60.083333	-1.35
"West Burra Firth"	60.3	-1.566667
"Trusthorpe Overfalls"	53.35	0.383333
"Tarner Island"	57.366667	-6.483333
"Wedmore"	51.226111	-2.810833
"Weavers Point"	57.6	-7.1
"Weaver Point"	57.6	-7.1
"Falls of Tummel"	56.716667	-3.783333
"Tullynessle"	57.25	-2.733333
"Tulliebelton"	56.483333	-3.566667
"Tullybelton"	56.483333	-3.566667
"Loch Syre"	58.366667	-4.283333
"Symbister Ness"	60.333333	-1.033333
"Wighton"	52.916667	0.883333
"Samphrey Island"	60.466667	-1.15
"Salum"	56.516667	-6.75
"Salt Pan Bay"	54.966667	-5.183333
"Saltom Bay"	54.533333	-3.6
"Salt Ness"	60.233333	-1.383333
"Salt Ness"	59.066667	-2.916667
"Shinness"	58.083333	-4.466667
"Shingles Patch"	51.533333	1.25
"Lake Shin"	58.1	-4.566667
"Loch Shin"	58.1	-4.566667
"Sound of Spuir"	57.75	-7.266667
"Norton Creek"	52.983333	0.65
"North Wraxall"	51.473333	-2.261111
"Northwold"	52.55	0.6
"Maryculter"	57.083333	-2.233333
"Sound of Shillay"	57.783333	-7.233333
"Shillay"	57.516667	-7.7
"Pananich"	57.05	-2.983333
"Pannanich"	57.05	-2.983333
"Pan Hope"	58.833333	-3.083333
"Pandora Sand"	52.85	0.366667
"Panbride"	56.5	-2.7
"Pallas Rock"	56.016667	-3.15
"Spynie Castle"	57.666667	-3.283333
"Palace of Spynie"	57.666667	-3.283333
"Head of Moclett"	59.333333	-2.883333
"Martnaham Loch"	55.416667	-4.533333
"Newton"	56.133333	-5.15
"Newton"	51.484167	-3.678056
"Newton Nottage"	51.484167	-3.678056
"Pontnewydd"	51.664444	-3.0275
"Pontfaen"	51.970278	-4.872222
"Pontardulais"	51.712222	-4.036667
"Orval"	57.016667	-6.4
"Oreval Mountain"	57.016667	-6.4
"Oreval"	57.016667	-6.4
"Loch Nant"	56.366667	-5.233333
"Glen Nant"	56.4	-5.216667
"Strath Nairn"	57.466667	-4.083333
"Milltimber"	57.1	-2.233333
"Old Man of Hoy"	58.883333	-3.416667
"Old Man"	58.883333	-3.416667
"Oldham"	53.55	-2.116667
"Drumrunie Old Lodge"	58	-5.1
"Old Drumrunie Lodge"	58	-5.1
"River Nethy"	57.283333	-3.666667
"Glengorm Castle"	56.633333	-6.166667
"Mar Wick"	59.1	-3.35
"Elie"	56.2	-2.816667
"Elgol"	57.15	-6.1
"Dubh Lighe"	56.85	-5.35
"Saint Johns Rock"	56.133333	-6.633333
"Dubh Artach"	56.133333	-6.633333
"Kinmundy"	57.483333	-1.983333
"Kilmundy"	57.483333	-1.983333
"Kilmundy House"	57.483333	-1.983333
"Kinmundy House"	57.483333	-1.983333
"Forest of Birse"	56.983333	-2.783333
"Birnam Hill"	56.533333	-3.566667
"Birnam"	56.55	-3.583333
"Shapwick Station"	51.166667	-2.833333
"Shapwick"	51.140556	-2.8325
"South Wraxall"	51.378611	-2.243056
"South Wootton"	52.766667	0.433333
"Southwick"	51.296944	-2.2325
"South Wick"	60.6	-1.433333
"South Wick"	59.35	-2.866667
"South West Sunk"	51.616667	1.266667
"Loch Shieldaig"	57.7	-5.683333
"Runcton"	52.65	0.4
"Runcton Holme"	52.65	0.4
"Runabrake"	59.366667	-2.633333
"The Run"	53	0.833333
"Rumsdale Water"	58.333333	-3.7
"Rumley Point"	58.833333	-2.883333
"Murroes"	56.5	-2.866667
"Pengam"	51.665278	-3.226944
"North West Highlands"	57.5	-5
"Northern Highlands"	57.5	-5
"Wallsend"	54.991389	-1.559722
"Wallsend-on-Tyne"	54.991389	-1.559722
"Torogay"	57.683333	-7.166667
"Toragay"	57.683333	-7.166667
"Stuley Island"	57.183333	-7.25
"Tongue"	58.466667	-4.416667
"River Tone"	51.068889	-2.915278
"Tondu"	51.546667	-3.598611
"Tomnavoulin"	57.3	-3.316667
"Tomlachlan Burn"	57.433333	-3.766667
"Tomlaichan Burn"	57.433333	-3.766667
"Swainswick"	51.415556	-2.350556
"Upper Swainswick"	51.415556	-2.350556
"Weston-super-Mare"	51.345833	-2.967778
"Weston in Gordano"	51.464444	-2.796667
"Weston"	51.464444	-2.796667
"River Urie"	57.316667	-2.5
"River Ury"	57.316667	-2.5
"Theddlethorpe Overfalls"	53.383333	0.333333
"Loch Wharral"	56.85	-3.05
"Wadbister Voe"	60.233333	-1.2
"Wadbister Ness"	60.233333	-1.183333
"Loch Vrotachan"	56.883333	-3.45
"Ben Vrackie"	56.733333	-3.7
"Vongs"	56	-0.833333
"Loch Voil"	56.333333	-4.433333
"Voe"	60.35	-1.266667
"Voe"	59.916667	-1.266667
"Elgin"	57.65	-3.333333
"Birse"	57.05	-2.733333
"Stuis of Graveland"	60.65	-1.15
"Streap"	56.916667	-5.383333
"Strathy Point"	58.583333	-4.033333
"Beinn a’ Mhanaich"	56.116667	-4.783333
"Ben Mhanarch"	56.116667	-4.783333
"Shag Rock"	56.966667	-6.25
"Sgeir a Mhaimord"	56.966667	-6.25
"Sgeir a’ Mhàim-ard"	56.966667	-6.25
"Mey"	58.633333	-3.233333
"Methwold"	52.516667	0.55
"Methven Castle"	56.4	-3.566667
"Kiessimul Castle"	56.95	-7.5
"Kidwelly"	51.736389	-4.303333
"Cydweli"	51.736389	-4.303333
"Kilbrandon"	56.283333	-5.6
"Kiessimull Castle"	56.95	-7.5
"Easter Rova Head"	60.183333	-1.133333
"Kick Ness"	58.8	-2.916667
"Kirk Ness"	58.8	-2.916667
"Carse of Gowrie"	56.416667	-3.183333
"Balaruminmore"	56.033333	-6.2
"Balavil"	57.1	-4
"Belleville"	57.1	-4
"Balbeggie"	56.433333	-3.35
"Balcarres House"	56.216667	-2.85
"Balcarres"	56.216667	-2.85
"Balallan"	58.083333	-6.583333
"Baile Allen"	58.083333	-6.583333
"Balado Station"	56.183333	-3.466667
"Fasnacloich Loch"	56.566667	-5.233333
"Methven"	56.416667	-3.566667
"Bac Beag"	56.45	-6.483333
"Bealloch-nam-Bo"	57.416667	-5.716667
"Bealach nam Bo"	57.416667	-5.716667
"Abhainn Bà"	56.616667	-4.683333
"Loch Baile Mhic Chailein"	56.566667	-5.233333
"Bac Beg"	56.45	-6.483333
"Baa Taing"	59.033333	-2.566667
"River Bà"	56.6	-4.766667
"Loch Ba"	56.6	-4.733333
"Bealach na Bà"	57.416667	-5.716667
"River Ba"	56.616667	-4.683333
"Lochericht Lodge"	56.883333	-4.35
"Benbecula"	57.433333	-7.35
"Ben Armine Lodge"	58.133333	-4.2
"Benalder Forest"	56.883333	-4.416667
"Loch Erocht Lodge"	56.883333	-4.35
"Benalder Lodge"	56.883333	-4.35
"Loch Benachally"	56.616667	-3.516667
"Erisgeir"	56.416667	-6.25
"River Ericht"	56.566667	-3.233333
"Loch Ericht"	56.8	-4.4
"Loch Eriboll"	58.516667	-4.683333
"Eredine"	56.233333	-5.283333
"Loch an Eòin"	58.1	-4.2
"Loch Eoin"	57.516667	-5.466667
"Ben an Eoin"	57.633333	-5.516667
"Ben-a-chielt"	58.3	-3.383333
"Eriskay"	57.066667	-7.3
"Loch Eport"	57.55	-7.183333
"Eorsa Island"	56.466667	-6.083333
"Loch an Eoin"	57.516667	-5.466667
"Beinn an Eòin"	57.633333	-5.516667
"Kirk Taing"	58.85	-2.883333
"Kirk Sound"	58.9	-2.883333
"Dalmally"	56.4	-4.966667
"Dalmigavie Lodge"	57.283333	-4.066667
"Dalmigavie"	57.233333	-4.1
"Loch Dallas"	57.5	-3.516667
"Dalguise"	56.6	-3.633333
"Dall Burn"	56.666667	-4.283333
"Dallas"	57.55	-3.466667
"Dall"	56.666667	-4.283333
"Hillsley"	51.604444	-2.335556
"Hillesley"	51.604444	-2.335556
"Hillside"	56.733333	-2.483333
"Halcro Head"	58.75	-2.9
"Dales Voe"	60.2	-1.166667
"Dalebeg"	58.333333	-6.766667
"Loch Linnhe"	56.65	-5.35
"Midsound"	60.533333	-1.233333
"Linna Baa"	60.533333	-1.233333
"Hunda"	58.85	-2.983333
"Bunloinn Forest"	57.083333	-5
"Bunet Skerry"	60.566667	-1
"Bunessan"	56.316667	-6.233333
"Dundulloch"	57.283333	-5.5
"Bundalloch"	57.283333	-5.5
"Invermorriston"	57.216667	-4.633333
"Invermark"	56.9	-2.916667
"Loch of Hundland"	59.116667	-3.233333
"Ness of Huna"	58.65	-3.1
"Huna"	58.65	-3.1
"Invermark Lodge"	56.9	-2.916667
"Invernaver"	58.5	-4.216667
"Invermoriston"	57.216667	-4.633333
"Invermeran"	56.533333	-4.566667
"Invermearan"	56.533333	-4.566667
"Inverlochlarig Burn"	56.333333	-4.483333
"River Lochlarig"	56.333333	-4.483333
"Inverliever Lodge"	56.2	-5.383333
"Inverliver House"	56.2	-5.383333
"Inverliver"	56.2	-5.383333
"Cloki Stack"	59.95	-1.366667
"Castle Sinclair"	58.483333	-3.066667
"Clomare Head"	58.616667	-4.933333
"Castletown"	58.583333	-3.383333
"Bonskeid"	56.716667	-3.8
"Bonskeid House"	56.716667	-3.8
"River Garry"	57.066667	-4.783333
"Loch Garry"	56.8	-4.233333
"Garron Rock"	56.983333	-2.166667
"Garrisdale Point"	57.066667	-6.616667
"Bin Garrisdale"	56.066667	-5.8
"Ben Garrisdale"	56.066667	-5.8
"Garabost"	58.216667	-6.216667
"Glen Dochart"	56.416667	-4.433333
"Falls of Divach"	57.316667	-4.5
"Hoy Sound"	58.95	-3.333333
"Hoy Island"	60.183333	-1.333333
"Bow of Hoy"	58.933333	-3.35
"Bonnybridge"	56	-3.883333
"Sound of Hoxa"	58.816667	-3.066667
"Garrabost"	58.216667	-6.216667
"Docking Shoal"	53.166667	0.75
"Loch Dochart"	56.383333	-4.583333
"River Divie"	57.483333	-3.65
"Hoxa Sound"	58.816667	-3.066667
"Lunan"	56.65	-2.5
"Lumsden"	57.25	-2.866667
"Climnie"	60.283333	-1.1
"Climnie Reef"	60.283333	-1.1
"Clift Sound"	60.066667	-1.3
"Greater London"	51.5	-0.166667
"Great Ellingham"	52.533333	0.966667
"Strath Uttie"	58.15	-3.85
"Loch Kildonan"	57.25	-7.416667
"Kildary Station"	57.733333	-4.066667
"Kilchrenan"	56.35	-5.183333
"The Castle of Gloom"	56.166667	-3.666667
"Castle Campbell"	56.166667	-3.666667
"Strath of Kildonan"	58.15	-3.85
"Castle Bay"	56.95	-7.5
"Castle Acre"	52.7	0.683333
"Ha Wick"	58.783333	-3.3
"River Haultin"	57.483333	-6.283333
"Bonar Bridge"	57.883333	-4.35
"Bo More"	56.5	-7.033333
"Bo Mór"	56.5	-7.033333
"Loch Boltachan"	56.4	-4.1
"Loch Boltacham"	56.4	-4.1
"Flixton"	52.5	1.7
"Flitcham"	52.8	0.566667
"Hevda Skerry"	60.266667	-1.083333
"Havda Skerry"	60.266667	-1.083333
"Flichity House"	57.333333	-4.2
"The Fleshes"	58.916667	-3.283333
"Flimstone"	51.618889	-4.997222
"Flimston"	51.618889	-4.997222
"Flemington House"	57.55	-4.016667
"Flemington"	57.55	-4.016667
"Strath Fleet"	58.016667	-4.3
"River Fleet"	57.95	-4.083333
"Leven"	56.2	-3
"Loch Fleet"	57.933333	-4.05
"Fairburn Tower"	57.533333	-4.55
"Faillie"	57.4	-4.116667
"Southerndown"	51.452778	-3.611667
"South Edinburgh Channel"	51.516667	1.25
"South Cross Sand"	52.583333	1.85
"Maccaroni Channel"	52.933333	0.133333
"Loch Maruig"	57.95	-6.716667
"Loch Maaruig"	57.95	-6.716667
"Loch Mharuig"	57.95	-6.716667
"Wester Water"	58.5	-3.166667
"Burn of Lyth"	58.5	-3.166667
"Fain"	57.766667	-5.133333
"Strath Dionard"	58.433333	-4.85
"Dinnet"	57.05	-2.9
"Dinas Powis"	51.433333	-3.216667
"Dinas Powys"	51.433333	-3.216667
"Carse Gray"	56.666667	-2.883333
"Carsebreck"	56.266667	-3.516667
"Carsaig Bay"	56.3	-5.983333
"Charsaig Bay"	56.033333	-5.633333
"Charsaig"	56.016667	-5.633333
"Carsaig"	56.016667	-5.633333
"Loch Carron"	57.366667	-5.516667
"Hounslow"	51.466667	-0.35
"Hound Hillock"	56.9	-2.616667
"Houllnan Ness"	60.733333	-0.966667
"Houghton Saint Giles"	52.883333	0.866667
"Houghton"	52.883333	0.866667
"Hough Bay"	56.5	-6.966667
"Hougary"	57.6	-7.55
"Hougharry"	57.6	-7.55
"Chesthill"	56.583333	-4.116667
"Chestfield"	51.35	1.066667
"Glen Brittle"	57.216667	-6.3
"Glenborrodale"	56.683333	-5.9
"Glen Barry"	57.566667	-2.733333
"Forest of Glenartney"	56.333333	-4.116667
"Flolay"	58.266667	-6.916667
"Floday"	58.266667	-6.916667
"Bagthorpe"	52.85	0.666667
"Kirk Rocks"	58.95	-3.333333
"Kirkney Water"	57.383333	-2.8
"Ayre Point"	58.833333	-3.15
"Dundonnell Lodge"	57.85	-5.2
"Dundonnell"	57.85	-5.2
"Dundon"	51.088056	-2.743333
"Dundarave"	56.233333	-5
"Castle Dundarave"	56.233333	-5
"Dun-da-gu"	56.45	-5.766667
"Dun Criech"	57.866667	-4.266667
"Carsaig Bay"	56.033333	-5.633333
"River Carron"	57.416667	-5.45
"Carron Water"	56.95	-2.216667
"Dundara Castle"	56.233333	-5
"Glenbrittle House"	57.216667	-6.3
"Forest of Glenavon"	57.116667	-3.483333
"Dunderawe"	56.233333	-5
"Dundarawe Castle"	56.233333	-5
"Dùn da Ghaoithe"	56.45	-5.766667
"Alterlie Point"	57.516667	-4.15
"Dunby Rock"	57.416667	-1.816667
"Links Ness"	59.15	-2.666667
"Linklet Bay"	59.366667	-2.383333
"Corbie Head"	60.6	-1.933333
"Ness of Copister"	60.483333	-1.1
"Haisborough Tail"	52.883333	1.833333
"Haisborough Sand"	52.916667	1.7
"Haynford"	52.716667	1.3
"Garmus Taing"	60.633333	-1.35
"Llandogo"	51.734444	-2.694167
"Llandissilio"	51.861667	-4.729167
"Llandeloy"	51.898611	-5.114167
"Bunchrew Station"	57.466667	-4.3
"Bunaveneader"	57.933333	-6.85
"Bunaveneadar"	57.933333	-6.85
"River Farrar"	57.4	-4.833333
"Farragon Hill"	56.666667	-3.916667
"Farr"	57.35	-4.2
"Lui Water"	56.983333	-3.55
"Luinga More"	56.9	-5.933333
"Luing Vore"	56.9	-5.933333
"Luinga Mhòr"	56.9	-5.933333
"Scarba Sound"	56.2	-5.683333
"Sound of Luing"	56.2	-5.683333
"Loch Luichart"	57.616667	-4.766667
"Glen Lui"	57	-3.566667
"Lug of Duncansby"	58.65	-3.033333
"Luffness"	56	-2.833333
"Craig Dhu"	57.05	-4.166667
"Creag Dhubh"	57.05	-4.166667
"Beinn Dhorain"	58.116667	-3.85
"Beinn Dobhrain"	58.116667	-3.85
"Sgeir Dearg"	57.333333	-5.916667
"Sgeir Dhearg"	57.333333	-5.916667
"River Devon"	56.116667	-3.85
"River Deveron"	57.666667	-2.516667
"Horsey"	52.733333	1.666667
"The Horse Shoe"	56.466667	-2.833333
"Horse Shoe"	56.466667	-2.833333
"Llandilo"	51.882778	-3.996389
"Llandeilo"	51.882778	-3.996389
"Glen Cassley"	58.066667	-4.683333
"Caskieben"	57.2	-2.266667
"Cashel Dhu"	58.4	-4.633333
"River Cary"	51.161111	-2.990278
"Carvie Water"	57.166667	-3.083333
"Water of Carvie"	57.166667	-3.083333
"The Galloper"	51.766667	1.95
"Galloper"	51.766667	1.95
"Gallan Head"	58.233333	-7.05
"Gallon Head"	58.233333	-7.05
"Rubha nan Gall"	56.633333	-6.05
"Rudha nan Gall"	56.633333	-6.05
"Ru na Gal"	56.633333	-6.05
"Howe Sound"	59.166667	-2.933333
"Heacham"	52.916667	0.483333
"Alturlie Point"	57.516667	-4.15
"Altnaharra"	58.266667	-4.45
"Dun Caan of Raasay"	57.383333	-6.033333
"Dùn Caan"	57.383333	-6.033333
"Dunbuy"	57.416667	-1.816667
"Dunbog"	56.333333	-3.15
"Corgrain Point"	57.5	-4.35
"Coppay"	57.833333	-7.166667
"Hainford"	52.716667	1.3
"Lunna Ness"	60.433333	-1.066667
"Lunna Holm"	60.45	-1.033333
"Lung Ness"	60.233333	-1.366667
"Long Ness"	60.233333	-1.366667
"Lunga Skerries"	59.033333	-2.583333
"Loch Lungard"	57.333333	-5.166667
"Lunga"	56.2	-5.55
"Lunga"	56.483333	-6.416667
"Lunga"	56.216667	-5.7
"River Lundy"	56.85	-5
"Loch Lundie"	57.983333	-4.05
"Lunan Burn"	56.55	-3.316667
"Loch Fada"	57.6	-7.25
"Loch Fada"	57.45	-7.366667
"Loch Fad"	57.45	-7.366667
"Loch Fada"	56.066667	-6.2
"Loch Fad"	56.066667	-6.2
"Druim Fada"	56.9	-5.2
"Buckie"	57.666667	-2.966667
"Great Castle Head"	51.706667	-5.186667
"Lundie"	56.5	-3.15
"Loch na Lairige"	57.083333	-4.383333
"Lochan Lairig Cheile"	56.416667	-4.333333
"Lairig Eala"	56.416667	-4.333333
"Loch Lairig Eala"	56.416667	-4.333333
"Lairg"	58.033333	-4.4
"Allt Làire"	56.883333	-4.733333
"Ben Lair"	57.7	-5.366667
"Beinn Làir"	57.7	-5.366667
"Lochan Lain"	57.05	-4.483333
"Lydoch Loch"	56.65	-4.666667
"Loch Laidon"	56.65	-4.666667
"Lagganulva"	56.483333	-6.133333
"Logganulva"	56.483333	-6.133333
"Laggan Lodge"	56.35	-5.833333
"Laggan"	56.35	-5.833333
"Loch Laggan"	56.95	-4.466667
"Laggan"	57.033333	-4.266667
"Earls Burn"	56.033333	-4.033333
"South Ladie Bank"	60.55	-1.216667
"South Kessock"	57.483333	-4.25
"Shandwick"	57.733333	-3.916667
"Edzell"	56.8	-2.65
"Earlish"	57.566667	-6.383333
"Yervilton"	52.566667	1.366667
"Yelverton"	52.566667	1.366667
"Creech Saint Michael"	51.023333	-3.038333
"Creag Island"	56.483333	-5.516667
"Crigan"	56.55	-5.3
"Creagan Ferry"	56.55	-5.3
"Creagan"	56.55	-5.3
"Poll Creadha"	57.4	-5.816667
"Poul Crea"	57.4	-5.816667
"Creachben"	56.366667	-5.816667
"Creach Beinn"	56.366667	-5.816667
"Cray"	56.733333	-3.383333
"Crawton"	56.9	-2.2
"Lang Ware Taing"	59.283333	-2.366667
"Bryn"	51.616389	-3.711667
"Brushford"	51.019722	-3.538889
"Bruray Island"	60.433333	-0.75
"Brundall"	52.616667	1.433333
"River Brue"	51.223056	-2.990556
"The Bruddans"	60.483333	-1.633333
"Bunavullin"	56.6	-5.966667
"Bonnavoulin"	56.6	-5.966667
"Glass"	57.433333	-2.966667
"Haugh of Glass"	57.433333	-2.966667
"Great Fransham"	52.683333	0.783333
"Fransham"	52.683333	0.783333
"Loch Flodaybay"	57.783333	-6.883333
"Fladobay"	57.783333	-6.883333
"Loch Flodavagh"	57.783333	-6.883333
"Loch Flodabay"	57.783333	-6.883333
"Cnoc Fyrish"	57.7	-4.35
"Loch Fyne"	55.933333	-5.4
"Glen Fyne"	56.3	-4.866667
"Bay of Furrowend"	59.05	-2.916667
